"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test: Get a comment by its ID.","0","test_get_comment_by_id","tests.api.econews_comment","Fri Mar 06 11:59:35 UTC 2026","broken","Fri Mar 06 11:59:35 UTC 2026","TestNewsComments","news_comments_test","",""
"","0","Verify navigation and UI state","tests.ui","Fri Mar 06 12:00:46 UTC 2026","skipped","Fri Mar 06 12:00:46 UTC 2026","TestNewsDetails","test_news_details","",""
"","230","Attempt to add to favorites without token - Error 401","tests.api.econews_by_id","Fri Mar 06 11:59:33 UTC 2026","passed","Fri Mar 06 11:59:33 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Verify that the Create News form contains the particular fields.","0","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Fri Mar 06 11:59:50 UTC 2026","broken","Fri Mar 06 11:59:50 UTC 2026","","create_news_form_visibility_test","",""
"","0","test_title_field_validation","tests.ui.create_news_tests","Fri Mar 06 12:00:04 UTC 2026","broken","Fri Mar 06 12:00:04 UTC 2026","","title_field_validation_test","",""
"","143","Add the same news twice - Error 400","tests.api.econews_by_id","Fri Mar 06 11:59:33 UTC 2026","passed","Fri Mar 06 11:59:33 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Fri Mar 06 12:00:46 UTC 2026","skipped","Fri Mar 06 12:00:46 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify max 3 tags selectable behavior","0","test_four_tags_selection_blocked[chrome]","tests.ui","Fri Mar 06 12:00:30 UTC 2026","broken","Fri Mar 06 12:00:30 UTC 2026","TestTagSelection","tag_selection_test","",""
"","165","test_get_news_success","tests.api","Fri Mar 06 11:59:36 UTC 2026","passed","Fri Mar 06 11:59:36 UTC 2026","","test_create_news_success","",""
"","37","test_base_navigate[chrome]","tests.ui","Fri Mar 06 12:00:51 UTC 2026","broken","Fri Mar 06 12:00:51 UTC 2026","","test_stub","",""
"Verify Create News publishing with multiple tags in different locales","0","test_tag_selection[chrome-Language.UK]","tests.ui","Fri Mar 06 12:00:35 UTC 2026","broken","Fri Mar 06 12:00:35 UTC 2026","TestTagSelection","tag_selection_test","",""
"","52","test_get_tags","tests.api","Fri Mar 06 11:59:36 UTC 2026","passed","Fri Mar 06 11:59:36 UTC 2026","","test_get_tags","",""
"Verify that active replies for a comment can be retrieved successfully without query parameters.","80","test_get_active_replies_default","tests.api.econews_comment","Fri Mar 06 11:59:35 UTC 2026","broken","Fri Mar 06 11:59:35 UTC 2026","TestEcoNewsCommentReplies","news_comments_replies_test","",""
"Verify that EcoNews can be successfully retrieved by ID.","73","test_get_eco_news_by_id","tests.api.econews_by_id","Fri Mar 06 11:59:29 UTC 2026","passed","Fri Mar 06 11:59:29 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"The test checks validation error when uploading a GIF image (unsupported format)","0","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Fri Mar 06 12:00:10 UTC 2026","broken","Fri Mar 06 12:00:10 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify that the Edit News page disables the Edit button and highlights the title field when the title is empty","0","test_empty_title_field[chrome]","tests.ui.edit_news_tests","Fri Mar 06 12:00:27 UTC 2026","broken","Fri Mar 06 12:00:27 UTC 2026","","empty_title_validation_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Fri Mar 06 12:00:46 UTC 2026","skipped","Fri Mar 06 12:00:46 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the 'Edit news' button is visible only to the author of the news","0","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Fri Mar 06 12:00:14 UTC 2026","broken","Fri Mar 06 12:00:14 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","164","test_get_eco_news_by_lang[en-Title in English should not be null]","tests.api.econews_by_id","Fri Mar 06 11:59:29 UTC 2026","passed","Fri Mar 06 11:59:29 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"","0","Verify navigation to a recommended news card","tests.ui","Fri Mar 06 12:00:46 UTC 2026","skipped","Fri Mar 06 12:00:46 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","test_edit_content_not_shorter_than_20_chars_not_accepted[chrome]","tests.ui.create_news_tests","Fri Mar 06 12:00:04 UTC 2026","broken","Fri Mar 06 12:00:04 UTC 2026","","too_short_content_test","",""
"","514","test_create_and_verify_news","tests.api","Fri Mar 06 11:59:35 UTC 2026","passed","Fri Mar 06 11:59:36 UTC 2026","","test_create_news_success","",""
"Verify that deleting EcoNews without authorization returns 401 status code.","148","test_delete_eco_news_by_id_without_token","tests.api.econews_by_id","Fri Mar 06 11:59:27 UTC 2026","passed","Fri Mar 06 11:59:27 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
"Verify that updating EcoNews without providing an image works correctly","116","test_update_eco_news_by_id_without_image","tests.api.econews_by_id","Fri Mar 06 11:59:28 UTC 2026","passed","Fri Mar 06 11:59:28 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"
        Test goals:
        1. Navigate to 'Create News' page.
        2. Fill title and content.
        3. Verify preview page data (title, text, date, author).
        4. Verify navigation back to the creation page.
    ","0","Verify news preview content and navigation back to edit","tests.ui","Fri Mar 06 12:00:43 UTC 2026","broken","Fri Mar 06 12:00:43 UTC 2026","TestNewsDetails","test_basic_preview_functionality","",""
"Verify that active replies for a comment can be retrieved for a specific page (page=0, size=10).","73","test_get_active_replies_with_page","tests.api.econews_comment","Fri Mar 06 11:59:35 UTC 2026","broken","Fri Mar 06 11:59:35 UTC 2026","TestEcoNewsCommentReplies","news_comments_replies_test","",""
"Verify that the author can edit their own news and the changes are saved","0","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Fri Mar 06 12:00:25 UTC 2026","broken","Fri Mar 06 12:00:25 UTC 2026","","edit_own_news_test","",""
"Verify that the 'Edit news' button is not visible for news created by other users","8","test_edit_button_not_visible_to_other_users[chrome]","tests.ui.edit_news_tests","Fri Mar 06 12:00:19 UTC 2026","broken","Fri Mar 06 12:00:19 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","0","Check selection of one tag","tests.ui.create_news_tests","Fri Mar 06 11:59:53 UTC 2026","broken","Fri Mar 06 11:59:53 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Fri Mar 06 11:59:58 UTC 2026","broken","Fri Mar 06 11:59:58 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","0","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Fri Mar 06 12:00:20 UTC 2026","broken","Fri Mar 06 12:00:20 UTC 2026","","edit_news_form_visibility_test","",""
"","0","Check selection of three tags","tests.ui.create_news_tests","Fri Mar 06 11:59:56 UTC 2026","broken","Fri Mar 06 11:59:56 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that deleting a non-existing EcoNews returns 404 Not Found","255","test_delete_non_existing_eco_news_should_return_404","tests.api.econews_by_id","Fri Mar 06 11:59:28 UTC 2026","passed","Fri Mar 06 11:59:29 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"","0","test_source_field_validation[chrome]","tests.ui.create_news_tests","Fri Mar 06 12:00:01 UTC 2026","broken","Fri Mar 06 12:00:01 UTC 2026","","test_source_field","",""
"Verify creating news with single tag","0","test_single_tag_selection[chrome]","tests.ui","Fri Mar 06 12:00:37 UTC 2026","broken","Fri Mar 06 12:00:37 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that requesting a non-existing EcoNews returns 404 status code.","160","test_get_non_existing_eco_news_should_return_404","tests.api.econews_by_id","Fri Mar 06 11:59:30 UTC 2026","passed","Fri Mar 06 11:59:30 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Verify that updating EcoNews without authorization returns 401 status code.","439","test_update_eco_news_by_id_without_token","tests.api.econews_by_id","Fri Mar 06 11:59:26 UTC 2026","passed","Fri Mar 06 11:59:27 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
"","5","test_greencity_is_work[chrome]","tests.ui","Fri Mar 06 12:00:48 UTC 2026","passed","Fri Mar 06 12:00:48 UTC 2026","","test_stub","",""
"Verify that updating EcoNews with invalid id, tag, title, content returns 400 Bad Request","1206","test_update_eco_news_by_id_should_return_400","tests.api.econews_by_id","Fri Mar 06 11:59:30 UTC 2026","passed","Fri Mar 06 11:59:31 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"","0","Validation of error message when uploading an image larger than 10MB","tests.ui.create_news_tests","Fri Mar 06 12:00:01 UTC 2026","broken","Fri Mar 06 12:00:01 UTC 2026","TestNewsImageSizeValidation","test_image_size_validation","",""
"Verify creating news with three tags","0","test_three_tags_selection[chrome]","tests.ui","Fri Mar 06 12:00:40 UTC 2026","broken","Fri Mar 06 12:00:40 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","test_create_and_delete_news[chrome]","tests.ui","Fri Mar 06 12:00:12 UTC 2026","broken","Fri Mar 06 12:00:12 UTC 2026","","delete_news_test","",""
"The test checks successful validation when uploading a valid PNG image","0","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Fri Mar 06 12:00:07 UTC 2026","broken","Fri Mar 06 12:00:07 UTC 2026","TestUploadImage","upload_image_test","",""
"","0","Verify news details elements and content","tests.ui","Fri Mar 06 12:00:46 UTC 2026","skipped","Fri Mar 06 12:00:46 UTC 2026","TestNewsDetails","test_news_details","",""
"Test: Add a comment to eco news.","225","test_add_comment_to_eco_news","tests.api.econews_comment","Fri Mar 06 11:59:35 UTC 2026","passed","Fri Mar 06 11:59:35 UTC 2026","TestNewsComments","news_comments_test","",""
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","160","test_get_eco_news_by_lang[uk-Title in Ukrainian should not be null]","tests.api.econews_by_id","Fri Mar 06 11:59:29 UTC 2026","passed","Fri Mar 06 11:59:30 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"","142","Add and remove news from favorites (Authorized)","tests.api.econews_by_id","Fri Mar 06 11:59:32 UTC 2026","passed","Fri Mar 06 11:59:32 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"","0","test_cancel_editing_discards_changes[chrome]","tests.ui","Fri Mar 06 12:00:43 UTC 2026","broken","Fri Mar 06 12:00:43 UTC 2026","","test_cancel_editing","",""
"Verify that the Create News form contains the particular fields.","0","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Fri Mar 06 12:00:22 UTC 2026","broken","Fri Mar 06 12:00:22 UTC 2026","","edit_news_form_visibility_test","",""
